"","GROUP_SET","GROUP_ID","GROUP_NAME","TEAM_ID","TEAM_ABBREVIATION","GP","W","L","W_PCT","MIN","E_OFF_RATING","OFF_RATING","E_DEF_RATING","DEF_RATING","E_NET_RATING","NET_RATING","AST_PCT","AST_TO","AST_RATIO","OREB_PCT","DREB_PCT","REB_PCT","TM_TOV_PCT","EFG_PCT","TS_PCT","E_PACE","PACE","PACE_PER40","POSS","PIE","GP_RANK","W_RANK","L_RANK","W_PCT_RANK","MIN_RANK","OFF_RATING_RANK","DEF_RATING_RANK","NET_RATING_RANK","AST_PCT_RANK","AST_TO_RANK","AST_RATIO_RANK","OREB_PCT_RANK","DREB_PCT_RANK","REB_PCT_RANK","TM_TOV_PCT_RANK","EFG_PCT_RANK","TS_PCT_RANK","PACE_RANK","PIE_RANK"
"1884","Lineups","-1627780-1629010-1630611-1631218-1631311-","G. Payton II - J. Robinson - G. Santos - T. Jackson-Davis - L. Quinones","1610612744","GSW","1","0","1","0","12","96.7","96.3","92.6","92.6","4.1","3.7","0.636","1.4","17.9","0.333","0.8","0.567","0.185","0.5","0.502","107.8","108","90","27","0.52","6217","8685","4581","8685","1916","8905","5342","6162","6383","4186","6408","4292","5280","4680","11073","6808","8615","6335","6507"
"1885","Lineups","-203084-1627734-1628370-1628989-1631165-","H. Barnes - D. Sabonis - M. Monk - K. Huerter - K. Ellis","1610612758","SAC","5","4","1","0.8","12","139.8","136","100.5","85.2","39.3","50.8","0.929","4.33","31.7","0.333","0.75","0.6","0.12","0.696","0.699","94.3","103.86","86.55","25","0.669","1192","677","4581","4704","1914","3335","4651","2669","3285","514","1248","4292","6081","3582","8487","3353","3834","8230","4010"
"1886","Lineups","-203084-1626168-1628368-1628370-1631099-","H. Barnes - T. Lyles - D. Fox - M. Monk - K. Murray","1610612758","SAC","7","3","4","0.429","12","58.7","59.3","113.1","114.8","-54.5","-55.6","1","0.67","11.1","0.412","0.5","0.455","0.222","0.211","0.329","105.1","103.75","86.46","27","-0.073","743","981","14390","7573","1820","11768","8757","11807","1","6452","9503","3470","9846","8682","12028","11900","11932","8267","13441"
"1887","Lineups","-1628385-1629717-1630549-1630570-1630592-","H. Giles III - A. Brooks - D. Sharpe - T. Watford - J. Wilson","1610612751","BKN","1","0","1","0","12","129.2","136","126.5","130.8","2.7","5.2","0.786","3.67","25.6","0.5","0.688","0.6","0.12","0.554","0.58","106.4","102","85","25","0.538","6217","8685","4581","8685","1916","3335","10607","6051","3994","851","2230","1682","7534","3582","8487","6125","6687","9148","6187"
"1888","Lineups","-1628392-1628404-1628973-1630173-1630540-","I. Hartenstein - J. Hart - J. Brunson - P. Achiuwa - M. McBride","1610612752","NYK","3","2","1","0.667","12","96.3","100","111.9","111.1","-15.5","-11.1","0.429","1.5","9.4","0.5","1","0.682","0.091","0.381","0.426","82.3","80.85","67.38","22","0.413","2278","1606","4581","5127","1938","7045","8217","8803","9535","3808","10120","1682","1","2130","7274","10108","10461","14685","8617"
"1889","Lineups","-202397-1629023-1630208-1631121-1641733-","I. Smith - P. Washington - N. Richards - B. McGowens - N. Smith Jr.","1610612766","CHA","6","0","6","0","12","97.3","92","141.2","142.3","-43.9","-50.3","0.75","6","17.1","0.25","0.556","0.36","0.04","0.455","0.467","102.5","104.93","87.44","25","0.246","926","8685","14898","8685","1986","9167","11763","11667","4145","171","6681","6171","9675","10771","6274","8958","9870","7720","10851"
"1890","Lineups","-202397-1626179-1628970-1629023-1641877-","I. Smith - T. Rozier - M. Bridges - P. Washington - N. Mensah","1610612766","CHA","3","1","2","0.333","12","80.2","78.3","161.7","160.9","-81.5","-82.6","0.875","1.4","21.9","0.182","0.625","0.368","0.217","0.447","0.463","90.3","91.64","76.37","23","0.198","2278","3115","11854","7783","1910","10398","12977","12842","3362","4186","4088","7754","8948","10659","12003","9082","9929","13036","11277"
"1891","Lineups","-1630191-1630587-1630595-1631105-1631204-","I. Stewart - I. Livers - C. Cunningham - J. Duren - M. Sasser","1610612765","DET","3","0","3","0","12","123.7","116","135.5","116","-11.8","0","0.455","0.83","14.7","0.364","0.615","0.5","0.24","0.667","0.676","91.8","102.42","85.35","25","0.437","2278","8685","13689","8685","1970","5690","8873","6390","9454","6309","8098","4119","9089","5848","12312","3604","4279","8966","8194"
"1892","Lineups","-1627759-1628369-1628436-1630202-1630573-","J. Brown - J. Tatum - L. Kornet - P. Pritchard - S. Hauser","1610612738","BOS","6","3","3","0.5","12","103","100","103","92","0","8","0.625","1.25","16.1","0.273","0.8","0.524","0.174","0.526","0.566","88.7","95.34","79.45","23","0.457","926","981","13689","6028","1899","7045","5289","5851","6499","4423","7580","5969","5280","5585","10791","6620","7065","11920","7808"
"1893","Lineups","-1628973-1628978-1629656-1630173-1630579-","J. Brunson - D. DiVincenzo - Q. Grimes - P. Achiuwa - J. Sims","1610612752","NYK","2","2","0","1","12","142","145.8","74.5","76","67.6","69.8","0.615","0","22.9","0.231","0.688","0.483","0","0.6","0.633","100","97.67","81.4","24","0.835","3544","1606","1","1","1911","2660","3985","1984","6648","7422","3635","6967","7534","8157","1","4987","5249","11031","2575"
"1894","Lineups","-203903-1628381-1629659-1641707-1641718-","J. Clarkson - J. Collins - T. Horton-Tucker - T. Hendricks - K. George","1610612762","UTA","1","0","1","0","12","132.2","125.9","147.7","148.1","-15.5","-22.2","0.818","0","21.4","0.375","0.889","0.56","0","0.481","0.536","101.9","104.24","86.86","27","0.439","6217","8685","4581","8685","1828","4344","12021","9690","3666","7422","4194","3946","4446","4786","1","8630","7712","8028","8156"
"1895","Lineups","-203903-1627739-1628374-1630534-1631117-","J. Clarkson - K. Dunn - L. Markkanen - O. Agbaji - W. Kessler","1610612762","UTA","1","1","0","1","12","175.7","169.6","75.8","78.3","99.9","91.3","0.714","10","27","0.444","0.867","0.708","0.043","0.739","0.774","94.7","94.82","79.02","23","0.888","6217","3115","1","1","1989","1403","4088","1442","4807","16","2037","3228","4643","1984","6299","2883","2612","12097","2280"
"1896","Lineups","-203903-1628374-1628381-1641707-1641718-","J. Clarkson - L. Markkanen - J. Collins - T. Hendricks - K. George","1610612762","UTA","5","0","5","0","12","72.3","69.2","104.5","96.3","-32.2","-27.1","0.857","1.2","18.8","0","0.867","0.481","0.192","0.421","0.453","98.3","104.71","87.25","26","0.36","1192","8685","14713","8685","1886","10926","5572","10052","3416","4501","5901","8695","4643","8187","11193","9488","10079","7845","9391"
"1897","Lineups","-203924-1629014-1630703-1631101-1641871-","J. Grant - A. Simons - S. Henderson - S. Sharpe - D. Reath","1610612757","POR","3","1","2","0.333","12","98.6","100","161","166.7","-62.4","-66.7","0.3","1.5","10.3","0.231","0.444","0.318","0.087","0.478","0.473","97.3","94.92","79.1","23","0.149","2278","3115","11854","7783","1937","7045","13051","12160","10456","3808","9887","6967","11248","11792","7219","8652","9782","12061","11603"
"1898","Lineups","-203924-1629028-1629680-1630219-1641739-","J. Grant - D. Ayton - M. Thybulle - S. Mays - T. Camara","1610612757","POR","4","0","4","0","12","90.1","96","176.8","155.6","-86.7","-59.6","0.556","1.25","15.2","0.267","0.833","0.429","0.16","0.455","0.487","99.4","102.59","85.49","25","0.212","1614","8685","14390","8685","1880","8917","12710","11945","7436","4423","7951","6048","4873","9197","10121","8958","9601","8911","11135"
"1899","Lineups","-203924-1627763-1629014-1629028-1630703-","J. Grant - M. Brogdon - A. Simons - D. Ayton - S. Henderson","1610612757","POR","4","1","3","0.25","12","88.9","81.5","128.1","114.8","-39.2","-33.3","0.5","2","11.4","0.25","0.692","0.448","0.074","0.396","0.427","99.4","109.64","91.37","27","0.26","1614","3115","13689","8354","1948","10088","8757","10380","7668","2320","9489","6171","7468","8870","6855","9973","10454","5828","10674"
"1900","Lineups","-201145-1627832-1628988-1630256-1631095-","J. Green - F. VanVleet - A. Holiday - J. Tate - J. Smith Jr.","1610612745","HOU","5","4","1","0.8","12","115.4","103.8","114.5","111.1","0.9","-7.3","0.75","2","15.8","0.429","0.611","0.531","0.115","0.386","0.511","98.4","105.17","87.64","26","0.566","1192","677","4581","4704","1898","6938","8217","8488","4145","2320","7653","3307","9131","5468","8350","10070","8327","7594","5678"
"1901","Lineups","-201145-1627832-1631095-1641708-1641715-","J. Green - F. VanVleet - J. Smith Jr. - A. Thompson - C. Whitmore","1610612745","HOU","7","2","5","0.286","12","74.5","70","85.4","84.6","-10.9","-14.6","0.571","0.8","10.8","0.176","0.643","0.387","0.167","0.354","0.401","105.4","109.39","91.16","30","0.391","743","1606","14713","8316","1853","10888","4613","9070","7237","6338","9811","7810","8812","10369","10188","10461","10808","5901","8963"
"1902","Lineups","-201935-202331-202695-1629599-1629611-","J. Harden - P. George - K. Leonard - A. Coffey - T. Mann","1610612746","LAC","9","8","1","0.889","12","106.3","85.2","92.3","96","14","-10.8","0.5","2","11.1","0.357","0.714","0.536","0.074","0.429","0.486","93.7","102.28","85.23","27","0.506","464","206","4581","4595","1873","9774","5562","8787","7668","2320","9503","4176","7089","5375","6855","9333","9611","9023","6745"
"1903","Lineups","-201935-202331-1626181-1628464-1641738-","J. Harden - P. George - N. Powell - D. Theis - K. Brown","1610612746","LAC","3","3","0","1","12","156","163.6","96.2","112.5","59.8","51.1","0.667","8","25","0.25","0.533","0.435","0.045","0.725","0.78","103.6","93.16","77.64","22","0.701","2278","981","1","1","1942","1654","8380","2663","5241","51","2246","6171","9821","9151","6326","2966","2566","12621","3717"
"1904","Lineups","-201950-1627759-1628369-1628401-1630573-","J. Holiday - J. Brown - J. Tatum - D. White - S. Hauser","1610612738","BOS","3","3","0","1","12","140.7","140","113.1","116.7","27.6","23.3","0.4","0","18.2","0.167","0.5","0.357","0","0.654","0.651","102","100.66","83.88","25","0.653","2278","981","1","1","1979","2938","8893","4571","9659","7422","6106","7847","9846","10783","1","4074","4888","9777","4342"
"1905","Lineups","-201950-1628369-1628436-1629052-1630202-","J. Holiday - J. Tatum - L. Kornet - O. Brissett - P. Pritchard","1610612738","BOS","3","2","1","0.667","12","146.1","142.3","119.6","118.5","26.5","23.8","0.429","2","17.1","0.3","0.75","0.545","0.115","0.708","0.731","102.9","104.69","87.24","26","0.587","2278","1606","4581","5127","1882","2869","9223","4546","9535","2320","6681","5546","6081","5074","8350","3124","3317","7848","5308"
"1906","Lineups","-201950-204001-1627759-1629052-1630202-","J. Holiday - K. Porzingis - J. Brown - O. Brissett - P. Pritchard","1610612738","BOS","2","1","1","0.5","12","118.3","119.2","124.8","123.1","-6.5","-3.8","0.583","3.5","20","0.167","0.692","0.44","0.077","0.587","0.615","105.5","105.81","88.17","26","0.492","3544","3115","4581","6028","1954","5296","9773","8227","7167","883","4684","7847","7468","9081","6884","5338","5702","7284","7214"
"1907","Lineups","-204060-1629048-1630532-1630591-1631094-","J. Ingles - G. Bitadze - F. Wagner - J. Suggs - P. Banchero","1610612753","ORL","5","4","1","0.8","12","80.9","77.8","129.7","127.6","-48.8","-49.8","0.833","1.25","14.7","0.143","0.9","0.458","0.148","0.325","0.438","108.2","111.23","92.69","27","0.264","1192","677","4581","4704","1899","10407","10383","11321","3517","4423","8098","8179","4405","8644","9850","11132","10253","5283","10625"
"1908","Lineups","-1628371-1630175-1630532-1630591-1631094-","J. Isaac - C. Anthony - F. Wagner - J. Suggs - P. Banchero","1610612753","ORL","6","3","3","0.5","12","140.9","134.8","105.1","104.3","35.8","30.4","0.643","4.5","26.5","0.25","0.9","0.611","0.087","0.705","0.705","92.4","94.79","78.99","23","0.691","926","981","13689","6028","1987","3390","7563","4034","6327","473","2130","6171","4405","3522","7219","3162","3711","12107","3809"
"1909","Lineups","-1628991-1630217-1630583-1631222-1641713-","J. Jackson Jr. - D. Bane - S. Aldama - J. LaRavia - G. Jackson","1610612763","MEM","2","0","2","0","12","82.6","83.3","98","104","-15.4","-20.7","0.25","0.5","7.7","0.091","0.625","0.407","0.167","0.444","0.495","101.8","98.38","81.99","24","0.429","3544","8685","11854","8685","1923","9839","7543","9609","10510","6674","10444","8603","8948","9746","10188","9103","9513","10762","8297"
"1910","Lineups","-1628991-1629723-1630583-1631222-1641713-","J. Jackson Jr. - J. Konchar - S. Aldama - J. LaRavia - G. Jackson","1610612763","MEM","2","1","1","0.5","12","109.6","118.5","88.3","74.1","21.2","44.4","0.5","2","14.6","0.444","0.688","0.559","0.111","0.483","0.513","102.8","107.11","89.26","27","0.62","3544","3115","4581","6028","1894","5363","3754","3167","7668","2320","8110","3228","7534","4795","8013","8617","8285","6724","4765"
"1911","Lineups","-1628991-1629669-1629723-1630583-1631246-","J. Jackson Jr. - J. Nowell - J. Konchar - S. Aldama - V. Williams Jr.","1610612763","MEM","3","1","2","0.333","12","137.9","139.1","75.4","76","62.5","63.1","0.636","3.5","21.2","0.273","0.588","0.464","0.087","0.636","0.661","96.9","96.13","80.11","23","0.826","2278","3115","11854","7783","1922","3123","3985","2276","6383","883","4371","5969","9455","8509","7219","4330","4693","11563","2662"
"1912","Lineups","-1628991-1630533-1631223-1631367-1641713-","J. Jackson Jr. - Z. Williams - D. Roddy - J. Gilyard - G. Jackson","1610612763","MEM","5","3","2","0.6","12","115.6","116","145.3","140","-29.7","-24","0.7","2.33","17.9","0.467","0.667","0.556","0.12","0.46","0.516","96.1","97.69","81.41","25","0.325","1192","981","11854","5749","1854","5690","11491","9820","5022","2065","6408","3151","7653","4814","8487","8885","8151","11028","9968"
"1913","Lineups","-1627751-1629018-1629628-1630193-1641711-","J. Poeltl - G. Trent Jr. - R. Barrett - I. Quickley - G. Dick","1610612761","TOR","6","3","3","0.5","12","114.7","113.8","110.8","107.1","4","6.7","0.769","5","22.7","0.333","0.727","0.5","0.069","0.536","0.554","109.3","111.54","92.95","29","0.529","926","981","13689","6028","1861","5952","7805","5974","4089","288","3653","4292","6944","5848","6740","6460","7329","5185","6349"
"1914","Lineups","-203944-1628973-1628978-1629011-1629656-","J. Randle - J. Brunson - D. DiVincenzo - M. Robinson - Q. Grimes","1610612752","NYK","3","1","2","0.333","12","112.3","119.2","126.6","123.1","-14.3","-3.8","0.444","0.8","10.8","0.538","1","0.727","0.192","0.429","0.562","105.5","103.71","86.43","26","0.419","2278","3115","11854","7783","1912","5296","9773","8227","9481","6338","9811","1661","1","1834","11193","9333","7203","8291","8532"
